-69.5	20.5	-22.5	ADVH
-69.5	20.5	-0.0	HVAD
-69.5	20.5	22.5	DAHV
-69.5	20.5	45.0	VHDA
-69.5	20.5	67.5	ADVH
-69.5	20.5	90.0	HVAD
-69.0	-69.0	-69.0	HVDA
-69.0	-69.0	-46.5	ADHV
-69.0	-69.0	-24.0	VHAD
-69.0	-69.0	-1.5	DAVH
-69.0	-69.0	21.0	HVDA
-69.0	-69.0	43.5	ADHV
-69.0	-69.0	66.0	VHAD
-69.0	-69.0	88.5	DAVH
-69.0	21.0	-90.0	HVAD
-69.0	21.0	-67.5	DAHV
-69.0	21.0	-45.0	VHDA
-69.0	21.0	-22.5	ADVH
-69.0	21.0	-0.0	HVAD
-69.0	21.0	22.5	DAHV
-69.0	21.0	45.0	VHDA
-69.0	21.0	67.5	ADVH
-69.0	21.0	90.0	HVAD
-68.5	-68.5	-68.5	HVDA
-68.5	-68.5	-46.0	ADHV
-68.5	-68.5	-23.5	VHAD
-68.5	-68.5	-1.0	DAVH
-68.5	-68.5	21.5	HVDA
-68.5	-68.5	44.0	ADHV
-68.5	-68.5	66.5	VHAD
-68.5	-68.5	89.0	DAVH
-68.5	21.5	-90.0	HVAD
-68.5	21.5	-67.5	DAHV
-68.5	21.5	-45.0	VHDA
-68.5	21.5	-22.5	ADVH
-68.5	21.5	-0.0	HVAD
-68.5	21.5	22.5	DAHV
-68.5	21.5	45.0	VHDA
-68.5	21.5	67.5	ADVH
-68.5	21.5	90.0	HVAD
-68.0	-68.0	-68.0	HVDA
-68.0	-68.0	-45.5	ADHV
-68.0	-68.0	-23.0	VHAD
-68.0	-68.0	-0.5	DAVH
-68.0	-68.0	22.0	HVDA
-68.0	-68.0	44.5	ADHV
-68.0	-68.0	67.0	VHAD
-68.0	-68.0	89.5	DAVH
-68.0	22.0	-90.0	HVAD
-68.0	22.0	-67.5	DAHV
-68.0	22.0	-45.0	VHDA
-68.0	22.0	-22.5	ADVH
-68.0	22.0	-0.0	HVAD
-68.0	22.0	22.5	DAHV
-68.0	22.0	45.0	VHDA
-68.0	22.0	67.5	ADVH
-68.0	22.0	90.0	HVAD
-67.5	-67.5	-90.0	DAVH
-67.5	-67.5	-67.5	HVDA
-67.5	-67.5	-45.0	ADHV
-67.5	-67.5	-22.5	VHAD
-67.5	-67.5	-0.0	DAVH
-67.5	-67.5	22.5	HVDA
-67.5	-67.5	45.0	ADHV
-67.5	-67.5	67.5	VHAD
-67.5	-67.5	90.0	DAVH
-67.5	22.5	-90.0	HVAD
-67.5	22.5	-67.5	DAHV
-67.5	22.5	-45.0	VHDA
-67.5	22.5	-22.5	ADVH
-67.5	22.5	-0.0	HVAD
-67.5	22.5	22.5	DAHV
-67.5	22.5	45.0	VHDA
-67.5	22.5	67.5	ADVH
-67.5	22.5	90.0	HVAD
-67.0	-67.0	-89.5	DAVH
-67.0	-67.0	-67.0	HVDA
-67.0	-67.0	-44.5	ADHV
-67.0	-67.0	-22.0	VHAD
-67.0	-67.0	0.5	DAVH
-67.0	-67.0	23.0	HVDA
-67.0	-67.0	45.5	ADHV
-67.0	-67.0	68.0	VHAD
-67.0	23.0	-90.0	HVAD
-67.0	23.0	-67.5	DAHV
-67.0	23.0	-45.0	VHDA
-67.0	23.0	-22.5	ADVH
-67.0	23.0	-0.0	HVAD
-67.0	23.0	22.5	DAHV
-67.0	23.0	45.0	VHDA
-67.0	23.0	67.5	ADVH
-67.0	23.0	90.0	HVAD
-66.5	-66.5	-89.0	DAVH
-66.5	-66.5	-66.5	HVDA
-66.5	-66.5	-44.0	ADHV
-66.5	-66.5	-21.5	VHAD
-66.5	-66.5	1.0	DAVH
-66.5	-66.5	23.5	HVDA
-66.5	-66.5	46.0	ADHV
-66.5	-66.5	68.5	VHAD
-66.5	23.5	-90.0	HVAD
-66.5	23.5	-67.5	DAHV
-66.5	23.5	-45.0	VHDA
-66.5	23.5	-22.5	ADVH
-66.5	23.5	-0.0	HVAD
-66.5	23.5	22.5	DAHV
-66.5	23.5	45.0	VHDA
-66.5	23.5	67.5	ADVH
-66.5	23.5	90.0	HVAD
-66.0	-66.0	-88.5	DAVH
-66.0	-66.0	-66.0	HVDA
-66.0	-66.0	-43.5	ADHV
-66.0	-66.0	-21.0	VHAD
-66.0	-66.0	1.5	DAVH
-66.0	-66.0	24.0	HVDA
-66.0	-66.0	46.5	ADHV
-66.0	-66.0	69.0	VHAD
-66.0	24.0	-90.0	HVAD
-66.0	24.0	-67.5	DAHV
-66.0	24.0	-45.0	VHDA
-66.0	24.0	-22.5	ADVH
-66.0	24.0	-0.0	HVAD
-66.0	24.0	22.5	DAHV
-66.0	24.0	45.0	VHDA
-66.0	24.0	67.5	ADVH
-66.0	24.0	90.0	HVAD
-65.5	-65.5	-88.0	DAVH
-65.5	-65.5	-65.5	HVDA
-65.5	-65.5	-43.0	ADHV
-65.5	-65.5	-20.5	VHAD
-65.5	-65.5	2.0	DAVH
-65.5	-65.5	24.5	HVDA
-65.5	-65.5	47.0	ADHV
-65.5	-65.5	69.5	VHAD
-65.5	24.5	-90.0	HVAD
-65.5	24.5	-67.5	DAHV
-65.5	24.5	-45.0	VHDA
-65.5	24.5	-22.5	ADVH
-65.5	24.5	-0.0	HVAD
-65.5	24.5	22.5	DAHV
-65.5	24.5	45.0	VHDA
-65.5	24.5	67.5	ADVH
-65.5	24.5	90.0	HVAD
-65.0	-65.0	-87.5	DAVH
-65.0	-65.0	-65.0	HVDA
-65.0	-65.0	-42.5	ADHV
-65.0	-65.0	-20.0	VHAD
-65.0	-65.0	2.5	DAVH
-65.0	-65.0	25.0	HVDA
-65.0	-65.0	47.5	ADHV
-65.0	-65.0	70.0	VHAD
-65.0	25.0	-90.0	HVAD
-65.0	25.0	-67.5	DAHV
-65.0	25.0	-45.0	VHDA
-65.0	25.0	-22.5	ADVH
-65.0	25.0	-0.0	HVAD
-65.0	25.0	22.5	DAHV
-65.0	25.0	45.0	VHDA
-65.0	25.0	67.5	ADVH
-65.0	25.0	90.0	HVAD
-64.5	-64.5	-87.0	DAVH
-64.5	-64.5	-64.5	HVDA
-64.5	-64.5	-42.0	ADHV
-64.5	-64.5	-19.5	VHAD
-64.5	-64.5	3.0	DAVH
-64.5	-64.5	25.5	HVDA
-64.5	-64.5	48.0	ADHV
-64.5	-64.5	70.5	VHAD
-64.5	25.5	-90.0	HVAD
-64.5	25.5	-67.5	DAHV
-64.5	25.5	-45.0	VHDA
-64.5	25.5	-22.5	ADVH
-64.5	25.5	-0.0	HVAD
-64.5	25.5	22.5	DAHV
-64.5	25.5	45.0	VHDA
-64.5	25.5	67.5	ADVH
-64.5	25.5	90.0	HVAD
-64.0	-64.0	-86.5	DAVH
-64.0	-64.0	-64.0	HVDA
-64.0	-64.0	-41.5	ADHV
-64.0	-64.0	-19.0	VHAD
-64.0	-64.0	3.5	DAVH
-64.0	-64.0	26.0	HVDA
-64.0	-64.0	48.5	ADHV
-64.0	-64.0	71.0	VHAD
-64.0	26.0	-90.0	HVAD
-64.0	26.0	-67.5	DAHV
-64.0	26.0	-45.0	VHDA
-64.0	26.0	-22.5	ADVH
-64.0	26.0	-0.0	HVAD
-64.0	26.0	22.5	DAHV
-64.0	26.0	45.0	VHDA
-64.0	26.0	67.5	ADVH
-64.0	26.0	90.0	HVAD
-63.5	-63.5	-86.0	DAVH
-63.5	-63.5	-63.5	HVDA
-63.5	-63.5	-41.0	ADHV
-63.5	-63.5	-18.5	VHAD
-63.5	-63.5	4.0	DAVH
-63.5	-63.5	26.5	HVDA
-63.5	-63.5	49.0	ADHV
-63.5	-63.5	71.5	VHAD
-63.5	26.5	-90.0	HVAD
-63.5	26.5	-67.5	DAHV
-63.5	26.5	-45.0	VHDA
-63.5	26.5	-22.5	ADVH
-63.5	26.5	-0.0	HVAD
-63.5	26.5	22.5	DAHV
-63.5	26.5	45.0	VHDA
-63.5	26.5	67.5	ADVH
-63.5	26.5	90.0	HVAD
-63.0	-63.0	-85.5	DAVH
-63.0	-63.0	-63.0	HVDA
-63.0	-63.0	-40.5	ADHV
-63.0	-63.0	-18.0	VHAD
-63.0	-63.0	4.5	DAVH
-63.0	-63.0	27.0	HVDA
-63.0	-63.0	49.5	ADHV
-63.0	-63.0	72.0	VHAD
-63.0	27.0	-90.0	HVAD
-63.0	27.0	-67.5	DAHV
-63.0	27.0	-45.0	VHDA
-63.0	27.0	-22.5	ADVH
-63.0	27.0	-0.0	HVAD
-63.0	27.0	22.5	DAHV
-63.0	27.0	45.0	VHDA
-63.0	27.0	67.5	ADVH
-63.0	27.0	90.0	HVAD
-62.5	-62.5	-85.0	DAVH
-62.5	-62.5	-62.5	HVDA
-62.5	-62.5	-40.0	ADHV
-62.5	-62.5	-17.5	VHAD
-62.5	-62.5	5.0	DAVH
-62.5	-62.5	27.5	HVDA
-62.5	-62.5	50.0	ADHV
-62.5	-62.5	72.5	VHAD
-62.5	27.5	-90.0	HVAD
-62.5	27.5	-67.5	DAHV
-62.5	27.5	-45.0	VHDA
-62.5	27.5	-22.5	ADVH
-62.5	27.5	-0.0	HVAD
-62.5	27.5	22.5	DAHV
-62.5	27.5	45.0	VHDA
-62.5	27.5	67.5	ADVH
-62.5	27.5	90.0	HVAD
-62.0	-62.0	-84.5	DAVH
-62.0	-62.0	-62.0	HVDA
-62.0	-62.0	-39.5	ADHV
-62.0	-62.0	-17.0	VHAD
-62.0	-62.0	5.5	DAVH
-62.0	-62.0	28.0	HVDA
-62.0	-62.0	50.5	ADHV
-62.0	-62.0	73.0	VHAD
-62.0	28.0	-90.0	HVAD
-62.0	28.0	-67.5	DAHV
-62.0	28.0	-45.0	VHDA
-62.0	28.0	-22.5	ADVH
-62.0	28.0	-0.0	HVAD
-62.0	28.0	22.5	DAHV
-62.0	28.0	45.0	VHDA
-62.0	28.0	67.5	ADVH
-62.0	28.0	90.0	HVAD
-61.5	-61.5	-84.0	DAVH
-61.5	-61.5	-61.5	HVDA
-61.5	-61.5	-39.0	ADHV
-61.5	-61.5	-16.5	VHAD
-61.5	-61.5	6.0	DAVH
-61.5	-61.5	28.5	HVDA
-61.5	-61.5	51.0	ADHV
-61.5	-61.5	73.5	VHAD
-61.5	28.5	-90.0	HVAD
-61.5	28.5	-67.5	DAHV
-61.5	28.5	-45.0	VHDA
-61.5	28.5	-22.5	ADVH
-61.5	28.5	-0.0	HVAD
-61.5	28.5	22.5	DAHV
-61.5	28.5	45.0	VHDA
-61.5	28.5	67.5	ADVH
-61.5	28.5	90.0	HVAD
-61.0	-61.0	-83.5	DAVH
-61.0	-61.0	-61.0	HVDA
-61.0	-61.0	-38.5	ADHV
-61.0	-61.0	-16.0	VHAD
-61.0	-61.0	6.5	DAVH
-61.0	-61.0	29.0	HVDA
-61.0	-61.0	51.5	ADHV
-61.0	-61.0	74.0	VHAD
-61.0	29.0	-90.0	HVAD
-61.0	29.0	-67.5	DAHV
-61.0	29.0	-45.0	VHDA
-61.0	29.0	-22.5	ADVH
-61.0	29.0	-0.0	HVAD
-61.0	29.0	22.5	DAHV
-61.0	29.0	45.0	VHDA
-61.0	29.0	67.5	ADVH
-61.0	29.0	90.0	HVAD
-60.5	-60.5	-83.0	DAVH
-60.5	-60.5	-60.5	HVDA
-60.5	-60.5	-38.0	ADHV
-60.5	-60.5	-15.5	VHAD
-60.5	-60.5	7.0	DAVH
-60.5	-60.5	29.5	HVDA
-60.5	-60.5	52.0	ADHV
-60.5	-60.5	74.5	VHAD
-60.5	29.5	-90.0	HVAD
-60.5	29.5	-67.5	DAHV
-60.5	29.5	-45.0	VHDA
-60.5	29.5	-22.5	ADVH
-60.5	29.5	-0.0	HVAD
-60.5	29.5	22.5	DAHV
-60.5	29.5	45.0	VHDA
-60.5	29.5	67.5	ADVH
-60.5	29.5	90.0	HVAD
-60.0	-60.0	-82.5	DAVH
-60.0	-60.0	-60.0	HVDA
-60.0	-60.0	-37.5	ADHV
-60.0	-60.0	-15.0	VHAD
-60.0	-60.0	7.5	DAVH
-60.0	-60.0	30.0	HVDA
-60.0	-60.0	52.5	ADHV
-60.0	-60.0	75.0	VHAD
-60.0	30.0	-90.0	HVAD
-60.0	30.0	-67.5	DAHV
-60.0	30.0	-45.0	VHDA
-60.0	30.0	-22.5	ADVH
-60.0	30.0	-0.0	HVAD
-60.0	30.0	22.5	DAHV
-60.0	30.0	45.0	VHDA
-60.0	30.0	67.5	ADVH
-60.0	30.0	90.0	HVAD
-59.5	-59.5	-82.0	DAVH
-59.5	-59.5	-59.5	HVDA
-59.5	-59.5	-37.0	ADHV
-59.5	-59.5	-14.5	VHAD
-59.5	-59.5	8.0	DAVH
-59.5	-59.5	30.5	HVDA
-59.5	-59.5	53.0	ADHV
-59.5	-59.5	75.5	VHAD
-59.5	30.5	-90.0	HVAD
-59.5	30.5	-67.5	DAHV
-59.5	30.5	-45.0	VHDA
-59.5	30.5	-22.5	ADVH
-59.5	30.5	-0.0	HVAD
-59.5	30.5	22.5	DAHV
-59.5	30.5	45.0	VHDA
-59.5	30.5	67.5	ADVH
-59.5	30.5	90.0	HVAD
-59.0	-59.0	-81.5	DAVH
-59.0	-59.0	-59.0	HVDA
-59.0	-59.0	-36.5	ADHV
-59.0	-59.0	-14.0	VHAD
-59.0	-59.0	8.5	DAVH
-59.0	-59.0	31.0	HVDA
-59.0	-59.0	53.5	ADHV
-59.0	-59.0	76.0	VHAD
-59.0	31.0	-90.0	HVAD
-59.0	31.0	-67.5	DAHV
-59.0	31.0	-45.0	VHDA
-59.0	31.0	-22.5	ADVH
-59.0	31.0	-0.0	HVAD
-59.0	31.0	22.5	DAHV
-59.0	31.0	45.0	VHDA
-59.0	31.0	67.5	ADVH
-59.0	31.0	90.0	HVAD
-58.5	-58.5	-81.0	DAVH
-58.5	-58.5	-58.5	HVDA
-58.5	-58.5	-36.0	ADHV
-58.5	-58.5	-13.5	VHAD
-58.5	-58.5	9.0	DAVH
-58.5	-58.5	31.5	HVDA
-58.5	-58.5	54.0	ADHV
-58.5	-58.5	76.5	VHAD
-58.5	31.5	-90.0	HVAD
-58.5	31.5	-67.5	DAHV
-58.5	31.5	-45.0	VHDA
-58.5	31.5	-22.5	ADVH
-58.5	31.5	-0.0	HVAD
-58.5	31.5	22.5	DAHV
-58.5	31.5	45.0	VHDA
-58.5	31.5	67.5	ADVH
-58.5	31.5	90.0	HVAD
-58.0	-58.0	-80.5	DAVH
-58.0	-58.0	-58.0	HVDA
-58.0	-58.0	-35.5	ADHV
-58.0	-58.0	-13.0	VHAD
-58.0	-58.0	9.5	DAVH
-58.0	-58.0	32.0	HVDA
-58.0	-58.0	54.5	ADHV
-58.0	-58.0	77.0	VHAD
-58.0	32.0	-90.0	HVAD
-58.0	32.0	-67.5	DAHV
-58.0	32.0	-45.0	VHDA
-58.0	32.0	-22.5	ADVH
-58.0	32.0	-0.0	HVAD
-58.0	32.0	22.5	DAHV
-58.0	32.0	45.0	VHDA
-58.0	32.0	67.5	ADVH
-58.0	32.0	90.0	HVAD
-57.5	-57.5	-80.0	DAVH
-57.5	-57.5	-57.5	HVDA
-57.5	-57.5	-35.0	ADHV
-57.5	-57.5	-12.5	VHAD
-57.5	-57.5	10.0	DAVH
-57.5	-57.5	32.5	HVDA
-57.5	-57.5	55.0	ADHV
-57.5	-57.5	77.5	VHAD
-57.5	32.5	-90.0	HVAD
-57.5	32.5	-67.5	DAHV
-57.5	32.5	-45.0	VHDA
-57.5	32.5	-22.5	ADVH
-57.5	32.5	-0.0	HVAD
-57.5	32.5	22.5	DAHV
-57.5	32.5	45.0	VHDA
-57.5	32.5	67.5	ADVH
-57.5	32.5	90.0	HVAD
-57.0	-57.0	-79.5	DAVH
-57.0	-57.0	-57.0	HVDA
-57.0	-57.0	-34.5	ADHV
-57.0	-57.0	-12.0	VHAD
-57.0	-57.0	10.5	DAVH
-57.0	-57.0	33.0	HVDA
-57.0	-57.0	55.5	ADHV
-57.0	-57.0	78.0	VHAD
-57.0	33.0	-90.0	HVAD
-57.0	33.0	-67.5	DAHV
-57.0	33.0	-45.0	VHDA
-57.0	33.0	-22.5	ADVH
-57.0	33.0	-0.0	HVAD
-57.0	33.0	22.5	DAHV
-57.0	33.0	45.0	VHDA
-57.0	33.0	67.5	ADVH
-57.0	33.0	90.0	HVAD
-56.5	-56.5	-79.0	DAVH
-56.5	-56.5	-56.5	HVDA
-56.5	-56.5	-34.0	ADHV
-56.5	-56.5	-11.5	VHAD
-56.5	-56.5	11.0	DAVH
-56.5	-56.5	33.5	HVDA
-56.5	-56.5	56.0	ADHV
-56.5	-56.5	78.5	VHAD
-56.5	33.5	-90.0	HVAD
-56.5	33.5	-67.5	DAHV
-56.5	33.5	-45.0	VHDA
-56.5	33.5	-22.5	ADVH
-56.5	33.5	-0.0	HVAD
-56.5	33.5	22.5	DAHV
-56.5	33.5	45.0	VHDA
-56.5	33.5	67.5	ADVH
-56.5	33.5	90.0	HVAD
-56.0	-56.0	-78.5	DAVH
-56.0	-56.0	-56.0	HVDA
-56.0	-56.0	-33.5	ADHV
-56.0	-56.0	-11.0	VHAD
-56.0	-56.0	11.5	DAVH
-56.0	-56.0	34.0	HVDA
-56.0	-56.0	56.5	ADHV
-56.0	-56.0	79.0	VHAD
-56.0	34.0	-90.0	HVAD
-56.0	34.0	-67.5	DAHV
-56.0	34.0	-45.0	VHDA
-56.0	34.0	-22.5	ADVH
-56.0	34.0	-0.0	HVAD
-56.0	34.0	22.5	DAHV
-56.0	34.0	45.0	VHDA
-56.0	34.0	67.5	ADVH
-56.0	34.0	90.0	HVAD
-55.5	-55.5	-78.0	DAVH
-55.5	-55.5	-55.5	HVDA
-55.5	-55.5	-33.0	ADHV
-55.5	-55.5	-10.5	VHAD
-55.5	-55.5	12.0	DAVH
-55.5	-55.5	34.5	HVDA
-55.5	-55.5	57.0	ADHV
-55.5	-55.5	79.5	VHAD
-55.5	34.5	-90.0	HVAD
-55.5	34.5	-67.5	DAHV
-55.5	34.5	-45.0	VHDA
-55.5	34.5	-22.5	ADVH
-55.5	34.5	-0.0	HVAD
-55.5	34.5	22.5	DAHV
-55.5	34.5	45.0	VHDA
-55.5	34.5	67.5	ADVH
-55.5	34.5	90.0	HVAD
-55.0	-55.0	-77.5	DAVH
-55.0	-55.0	-55.0	HVDA
-55.0	-55.0	-32.5	ADHV
-55.0	-55.0	-10.0	VHAD
-55.0	-55.0	12.5	DAVH
-55.0	-55.0	35.0	HVDA
-55.0	-55.0	57.5	ADHV
-55.0	-55.0	80.0	VHAD
-55.0	35.0	-90.0	HVAD
-55.0	35.0	-67.5	DAHV
-55.0	35.0	-45.0	VHDA
-55.0	35.0	-22.5	ADVH
-55.0	35.0	-0.0	HVAD
-55.0	35.0	22.5	DAHV
-55.0	35.0	45.0	VHDA
-55.0	35.0	67.5	ADVH
-55.0	35.0	90.0	HVAD
-54.5	-54.5	-77.0	DAVH
-54.5	-54.5	-54.5	HVDA
-54.5	-54.5	-32.0	ADHV
-54.5	-54.5	-9.5	VHAD
-54.5	-54.5	13.0	DAVH
-54.5	-54.5	35.5	HVDA
-54.5	-54.5	58.0	ADHV
-54.5	-54.5	80.5	VHAD
-54.5	35.5	-90.0	HVAD
-54.5	35.5	-67.5	DAHV
-54.5	35.5	-45.0	VHDA
-54.5	35.5	-22.5	ADVH
-54.5	35.5	-0.0	HVAD
-54.5	35.5	22.5	DAHV
-54.5	35.5	45.0	VHDA
-54.5	35.5	67.5	ADVH
-54.5	35.5	90.0	HVAD
-54.0	-54.0	-76.5	DAVH
-54.0	-54.0	-54.0	HVDA
-54.0	-54.0	-31.5	ADHV
-54.0	-54.0	-9.0	VHAD
-54.0	-54.0	13.5	DAVH
-54.0	-54.0	36.0	HVDA
-54.0	-54.0	58.5	ADHV
-54.0	-54.0	81.0	VHAD
-54.0	36.0	-90.0	HVAD
-54.0	36.0	-67.5	DAHV
-54.0	36.0	-45.0	VHDA
-54.0	36.0	-22.5	ADVH
-54.0	36.0	-0.0	HVAD
-54.0	36.0	22.5	DAHV
-54.0	36.0	45.0	VHDA
-54.0	36.0	67.5	ADVH
-54.0	36.0	90.0	HVAD
-53.5	-53.5	-76.0	DAVH
-53.5	-53.5	-53.5	HVDA
-53.5	-53.5	-31.0	ADHV
-53.5	-53.5	-8.5	VHAD
-53.5	-53.5	14.0	DAVH
-53.5	-53.5	36.5	HVDA
-53.5	-53.5	59.0	ADHV
-53.5	-53.5	81.5	VHAD
-53.5	36.5	-90.0	HVAD
-53.5	36.5	-67.5	DAHV
-53.5	36.5	-45.0	VHDA
-53.5	36.5	-22.5	ADVH
-53.5	36.5	-0.0	HVAD
-53.5	36.5	22.5	DAHV
-53.5	36.5	45.0	VHDA
-53.5	36.5	67.5	ADVH
-53.5	36.5	90.0	HVAD
-53.0	-53.0	-75.5	DAVH
-53.0	-53.0	-53.0	HVDA
-53.0	-53.0	-30.5	ADHV
-53.0	-53.0	-8.0	VHAD
-53.0	-53.0	14.5	DAVH
-53.0	-53.0	37.0	HVDA
-53.0	-53.0	59.5	ADHV
-53.0	-53.0	82.0	VHAD
-53.0	37.0	-90.0	HVAD
-53.0	37.0	-67.5	DAHV
-53.0	37.0	-45.0	VHDA
-53.0	37.0	-22.5	ADVH
-53.0	37.0	-0.0	HVAD
-53.0	37.0	22.5	DAHV
-53.0	37.0	45.0	VHDA
-53.0	37.0	67.5	ADVH
-53.0	37.0	90.0	HVAD
-52.5	-52.5	-75.0	DAVH
-52.5	-52.5	-52.5	HVDA
-52.5	-52.5	-30.0	ADHV
-52.5	-52.5	-7.5	VHAD
-52.5	-52.5	15.0	DAVH
-52.5	-52.5	37.5	HVDA
-52.5	-52.5	60.0	ADHV
-52.5	-52.5	82.5	VHAD
-52.5	37.5	-90.0	HVAD
-52.5	37.5	-67.5	DAHV
-52.5	37.5	-45.0	VHDA
-52.5	37.5	-22.5	ADVH
-52.5	37.5	-0.0	HVAD
-52.5	37.5	22.5	DAHV
-52.5	37.5	45.0	VHDA
-52.5	37.5	67.5	ADVH
-52.5	37.5	90.0	HVAD
-52.0	-52.0	-74.5	DAVH
-52.0	-52.0	-52.0	HVDA
-52.0	-52.0	-29.5	ADHV
-52.0	-52.0	-7.0	VHAD
-52.0	-52.0	15.5	DAVH
-52.0	-52.0	38.0	HVDA
-52.0	-52.0	60.5	ADHV
-52.0	-52.0	83.0	VHAD
-52.0	38.0	-90.0	HVAD
-52.0	38.0	-67.5	DAHV
-52.0	38.0	-45.0	VHDA
-52.0	38.0	-22.5	ADVH
-52.0	38.0	-0.0	HVAD
-52.0	38.0	22.5	DAHV
-52.0	38.0	45.0	VHDA
-52.0	38.0	67.5	ADVH
-52.0	38.0	90.0	HVAD
-51.5	-51.5	-74.0	DAVH
-51.5	-51.5	-51.5	HVDA
-51.5	-51.5	-29.0	ADHV
-51.5	-51.5	-6.5	VHAD
-51.5	-51.5	16.0	DAVH
-51.5	-51.5	38.5	HVDA
-51.5	-51.5	61.0	ADHV
-51.5	-51.5	83.5	VHAD
-51.5	38.5	-90.0	HVAD
-51.5	38.5	-67.5	DAHV
-51.5	38.5	-45.0	VHDA
-51.5	38.5	-22.5	ADVH
-51.5	38.5	-0.0	HVAD
-51.5	38.5	22.5	DAHV
-51.5	38.5	45.0	VHDA
-51.5	38.5	67.5	ADVH
-51.5	38.5	90.0	HVAD
-51.0	-51.0	-73.5	DAVH
-51.0	-51.0	-51.0	HVDA
-51.0	-51.0	-28.5	ADHV
-51.0	-51.0	-6.0	VHAD
-51.0	-51.0	16.5	DAVH
-51.0	-51.0	39.0	HVDA
-51.0	-51.0	61.5	ADHV
-51.0	-51.0	84.0	VHAD
-51.0	39.0	-90.0	HVAD
-51.0	39.0	-67.5	DAHV
-51.0	39.0	-45.0	VHDA
-51.0	39.0	-22.5	ADVH
-51.0	39.0	-0.0	HVAD
-51.0	39.0	22.5	DAHV
-51.0	39.0	45.0	VHDA
-51.0	39.0	67.5	ADVH
-51.0	39.0	90.0	HVAD
-50.5	-50.5	-73.0	DAVH
-50.5	-50.5	-50.5	HVDA
-50.5	-50.5	-28.0	ADHV
-50.5	-50.5	-5.5	VHAD
-50.5	-50.5	17.0	DAVH
-50.5	-50.5	39.5	HVDA
-50.5	-50.5	62.0	ADHV
-50.5	-50.5	84.5	VHAD
-50.5	39.5	-90.0	HVAD
-50.5	39.5	-67.5	DAHV
-50.5	39.5	-45.0	VHDA
-50.5	39.5	-22.5	ADVH
-50.5	39.5	-0.0	HVAD
-50.5	39.5	22.5	DAHV
-50.5	39.5	45.0	VHDA
-50.5	39.5	67.5	ADVH
-50.5	39.5	90.0	HVAD
-50.0	-50.0	-72.5	DAVH
-50.0	-50.0	-50.0	HVDA
-50.0	-50.0	-27.5	ADHV
-50.0	-50.0	-5.0	VHAD
-50.0	-50.0	17.5	DAVH
-50.0	-50.0	40.0	HVDA
-50.0	-50.0	62.5	ADHV
-50.0	-50.0	85.0	VHAD
-50.0	40.0	-90.0	HVAD
-50.0	40.0	-67.5	DAHV
-50.0	40.0	-45.0	VHDA
-50.0	40.0	-22.5	ADVH
-50.0	40.0	-0.0	HVAD
-50.0	40.0	22.5	DAHV
-50.0	40.0	45.0	VHDA
-50.0	40.0	67.5	ADVH
-50.0	40.0	90.0	HVAD
-49.5	-49.5	-72.0	DAVH
-49.5	-49.5	-49.5	HVDA
-49.5	-49.5	-27.0	ADHV
-49.5	-49.5	-4.5	VHAD
-49.5	-49.5	18.0	DAVH
-49.5	-49.5	40.5	HVDA
-49.5	-49.5	63.0	ADHV
-49.5	-49.5	85.5	VHAD
-49.5	40.5	-90.0	HVAD
-49.5	40.5	-67.5	DAHV
-49.5	40.5	-45.0	VHDA
-49.5	40.5	-22.5	ADVH
-49.5	40.5	-0.0	HVAD
-49.5	40.5	22.5	DAHV
-49.5	40.5	45.0	VHDA
-49.5	40.5	67.5	ADVH
-49.5	40.5	90.0	HVAD
-49.0	-49.0	-71.5	DAVH
-49.0	-49.0	-49.0	HVDA
-49.0	-49.0	-26.5	ADHV
-49.0	-49.0	-4.0	VHAD
-49.0	-49.0	18.5	DAVH
-49.0	-49.0	41.0	HVDA
-49.0	-49.0	63.5	ADHV
-49.0	-49.0	86.0	VHAD
-49.0	41.0	-90.0	HVAD
-49.0	41.0	-67.5	DAHV
-49.0	41.0	-45.0	VHDA
-49.0	41.0	-22.5	ADVH
-49.0	41.0	-0.0	HVAD
-49.0	41.0	22.5	DAHV
-49.0	41.0	45.0	VHDA
-49.0	41.0	67.5	ADVH
-49.0	41.0	90.0	HVAD
-48.5	-48.5	-71.0	DAVH
-48.5	-48.5	-48.5	HVDA
-48.5	-48.5	-26.0	ADHV
-48.5	-48.5	-3.5	VHAD
-48.5	-48.5	19.0	DAVH
-48.5	-48.5	41.5	HVDA
-48.5	-48.5	64.0	ADHV
-48.5	-48.5	86.5	VHAD
-48.5	41.5	-90.0	HVAD
-48.5	41.5	-67.5	DAHV
-48.5	41.5	-45.0	VHDA
-48.5	41.5	-22.5	ADVH
-48.5	41.5	-0.0	HVAD
-48.5	41.5	22.5	DAHV
-48.5	41.5	45.0	VHDA
-48.5	41.5	67.5	ADVH
-48.5	41.5	90.0	HVAD
-48.0	-48.0	-70.5	DAVH
-48.0	-48.0	-48.0	HVDA
-48.0	-48.0	-25.5	ADHV
-48.0	-48.0	-3.0	VHAD
-48.0	-48.0	19.5	DAVH
-48.0	-48.0	42.0	HVDA
-48.0	-48.0	64.5	ADHV
-48.0	-48.0	87.0	VHAD
-48.0	42.0	-90.0	HVAD
-48.0	42.0	-67.5	DAHV
-48.0	42.0	-45.0	VHDA
-48.0	42.0	-22.5	ADVH
-48.0	42.0	-0.0	HVAD
-48.0	42.0	22.5	DAHV
-48.0	42.0	45.0	VHDA
